id,indicator_code,spatial_dim_type,spatial_dim,time_dim_type,parent_location_code,parent_location,time_dim,numeric_value,low,high,date,time_dimension_value,time_dimension_begin,time_dimension_end
6977496,MDG_0000000026,COUNTRY,CPV,YEAR,AFR,Africa,2000,110.2140698,73.68881893,163.8443956,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
6977849,MDG_0000000026,COUNTRY,USA,YEAR,AMR,Americas,1993,11.55434328,10.5742182,12.78827724,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
6982089,MDG_0000000026,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,2013,27.45214257,23.12956094,32.3928805,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
6983451,MDG_0000000026,COUNTRY,MLI,YEAR,AFR,Africa,2001,693.5906403,578.6944151,826.2656302,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
6984074,MDG_0000000026,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,1990,77.56386179,49.81670494,113.912007,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
6984725,MDG_0000000026,COUNTRY,ERI,YEAR,AFR,Africa,1999,734.3237831,496.0829089,1072.559199,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
6985163,MDG_0000000026,COUNTRY,BGR,YEAR,EUR,Europe,2013,7.145453742,5.474439667,9.316630874,2025-04-07 06:46:44.380000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
6985244,MDG_0000000026,COUNTRY,TLS,YEAR,SEAR,South-East Asia,1996,1192.799897,875.9728324,1604.950547,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
6985653,MDG_0000000026,COUNTRY,KGZ,YEAR,EUR,Europe,2006,76.25105954,66.79215526,88.26633986,2025-04-10 15:44:11.957000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
6986065,MDG_0000000026,COUNTRY,BHS,YEAR,AMR,Americas,1996,61.9980038,48.02787842,77.75404858,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
6988027,MDG_0000000026,COUNTRY,CUB,YEAR,AMR,Americas,1991,66.24911112,60.94982492,72.24008599,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
6989631,MDG_0000000026,COUNTRY,ALB,YEAR,EUR,Europe,2013,9.936336943,5.998778946,15.36723415,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
6992089,MDG_0000000026,COUNTRY,TLS,YEAR,SEAR,South-East Asia,1991,1439.071042,1001.591985,1947.779076,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
6997552,MDG_0000000026,COUNTRY,NER,YEAR,AFR,Africa,2020,387.9691297,271.7349375,558.8145969,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
6997717,MDG_0000000026,COUNTRY,BFA,YEAR,AFR,Africa,2019,274.2498146,185.0369266,395.158534,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
7000175,MDG_0000000026,COUNTRY,LUX,YEAR,EUR,Europe,2020,6.022271049,3.605243231,8.878758046,2025-04-07 06:46:44.380000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
7003866,MDG_0000000026,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,1993,32.74634362,23.56685676,44.06336893,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
7005481,MDG_0000000026,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,2011,38.70891413,33.64797281,44.40488743,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
7006417,MDG_0000000026,COUNTRY,VEN,YEAR,AMR,Americas,1992,81.627045,68.41280188,96.96513988,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
7008062,MDG_0000000026,COUNTRY,SSD,YEAR,AFR,Africa,1993,7536.612926,5163.569726,10598.92993,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
7011017,MDG_0000000026,COUNTRY,SMR,YEAR,EUR,Europe,2016,7.389145775,3.382996652,14.41608693,2025-04-10 15:44:11.957000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
7011877,MDG_0000000026,COUNTRY,TTO,YEAR,AMR,Americas,2018,52.60987474,42.07554272,63.15149721,2025-04-10 15:44:11.957000+02:00,2018,2018-01-01 00:00:00+01:00,2018-12-31 00:00:00+01:00
7013610,MDG_0000000026,COUNTRY,COK,YEAR,WPR,Western Pacific,2023,0.107251073,0.064313764,0.177017969,2025-04-07 06:46:44.380000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
7014770,MDG_0000000026,COUNTRY,MYS,YEAR,WPR,Western Pacific,2022,37.5912717,29.62421412,50.21498082,2025-04-10 15:44:11.957000+02:00,2022,2022-01-01 00:00:00+01:00,2022-12-31 00:00:00+01:00
7015626,MDG_0000000026,COUNTRY,PRK,YEAR,SEAR,South-East Asia,1985,75.50408788,46.63895508,125.9026282,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
7019045,MDG_0000000026,COUNTRY,FIN,YEAR,EUR,Europe,2005,7.773132408,6.38933902,9.390460774,2025-04-07 06:46:44.380000+02:00,2005,2005-01-01 00:00:00+01:00,2005-12-31 00:00:00+01:00
7019168,MDG_0000000026,COUNTRY,BFA,YEAR,AFR,Africa,1988,805.8319773,604.3914789,1102.014488,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
7021584,MDG_0000000026,COUNTRY,ARM,YEAR,EUR,Europe,1995,50.1139975,41.79085861,58.61226984,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
7022095,MDG_0000000026,COUNTRY,GMB,YEAR,AFR,Africa,2011,634.3975094,500.2574099,806.0612915,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
7024164,MDG_0000000026,COUNTRY,CHN,YEAR,WPR,Western Pacific,1989,103.5519367,80.74399919,137.935081,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
7026231,MDG_0000000026,COUNTRY,BLZ,YEAR,AMR,Americas,2003,66.7650926,55.80779003,79.71849343,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
7026355,MDG_0000000026,COUNTRY,HRV,YEAR,EUR,Europe,1993,9.381867518,7.754261066,11.57782772,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
7029977,MDG_0000000026,COUNTRY,MCO,YEAR,EUR,Europe,2015,5.436918781,2.551050174,11.4482894,2025-04-10 15:44:11.957000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
7031802,MDG_0000000026,COUNTRY,CMR,YEAR,AFR,Africa,2017,372.2009155,295.9991833,485.3862886,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
7033573,MDG_0000000026,COUNTRY,AUS,YEAR,WPR,Western Pacific,1985,8.773971826,6.73471354,10.69401609,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
7033785,MDG_0000000026,COUNTRY,UKR,YEAR,EUR,Europe,2010,21.34236244,18.23287637,25.2490824,2025-04-10 15:44:11.957000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
7038298,MDG_0000000026,COUNTRY,SVK,YEAR,EUR,Europe,1987,19.14843275,12.46989647,30.28343348,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
7042809,MDG_0000000026,COUNTRY,MRT,YEAR,AFR,Africa,1986,961.4368009,586.7914272,1361.296814,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
7043746,MDG_0000000026,COUNTRY,CZE,YEAR,EUR,Europe,1985,15.33602384,11.48959158,21.38908364,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
7043808,MDG_0000000026,COUNTRY,GNB,YEAR,AFR,Africa,1995,1556.354438,1055.676998,2152.287675,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
7047966,MDG_0000000026,COUNTRY,BOL,YEAR,AMR,Americas,2014,170.7459338,125.5136073,254.6056135,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
7048191,MDG_0000000026,COUNTRY,AND,YEAR,EUR,Europe,1997,12.55926956,7.173827571,21.78815901,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
7049073,MDG_0000000026,COUNTRY,TGO,YEAR,AFR,Africa,1996,627.1231752,488.7931576,817.2100982,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
7049392,MDG_0000000026,COUNTRY,GNQ,YEAR,AFR,Africa,2016,216.2861384,137.8172145,350.9319112,2025-04-10 15:44:11.957000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
7049407,MDG_0000000026,COUNTRY,MNE,YEAR,EUR,Europe,2016,6.025563782,3.087532996,10.12447858,2025-04-10 15:44:11.957000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
7050350,MDG_0000000026,COUNTRY,DOM,YEAR,AMR,Americas,2012,88.52170474,84.00080263,92.93803865,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
7052594,MDG_0000000026,COUNTRY,MHL,YEAR,WPR,Western Pacific,2000,250.6532271,137.8873157,438.3313372,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
7053487,MDG_0000000026,COUNTRY,MLI,YEAR,AFR,Africa,2008,572.5497501,474.8602677,690.2121144,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
7058314,MDG_0000000026,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,2014,89.50652048,65.59136752,127.3506502,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
7058482,MDG_0000000026,COUNTRY,GNQ,YEAR,AFR,Africa,1997,507.0609294,349.3247255,729.3852767,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
7058707,MDG_0000000026,COUNTRY,MUS,YEAR,AFR,Africa,1990,77.48681928,64.46448438,93.98491587,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
7058764,MDG_0000000026,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,1990,30.31518266,21.25763303,44.00312389,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
7060817,MDG_0000000026,COUNTRY,BGR,YEAR,EUR,Europe,1986,24.57892205,19.21023423,31.73605258,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
7063767,MDG_0000000026,COUNTRY,ESP,YEAR,EUR,Europe,1986,6.55916631,5.427901242,8.175833035,2025-04-07 06:46:44.380000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
7064103,MDG_0000000026,COUNTRY,TLS,YEAR,SEAR,South-East Asia,2001,761.169685,583.1404591,995.3065363,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
7065053,MDG_0000000026,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,1985,159.5308487,113.4359596,257.9370417,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
7068296,MDG_0000000026,COUNTRY,NZL,YEAR,WPR,Western Pacific,2014,7.454268075,6.090990023,8.78605582,2025-04-07 06:46:44.380000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
7068951,MDG_0000000026,COUNTRY,IND,YEAR,SEAR,South-East Asia,1992,481.5677737,416.9575985,563.4530263,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
7070054,MDG_0000000026,COUNTRY,CAF,YEAR,AFR,Africa,2005,1388.772334,835.6838872,2235.99955,2025-04-10 15:44:11.957000+02:00,2005,2005-01-01 00:00:00+01:00,2005-12-31 00:00:00+01:00
7071176,MDG_0000000026,COUNTRY,MDG,YEAR,AFR,Africa,2002,592.5506504,484.3845084,718.4253233,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
7071245,MDG_0000000026,COUNTRY,MUS,YEAR,AFR,Africa,2003,41.9599613,32.67038719,52.95731802,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
7074516,MDG_0000000026,COUNTRY,SWZ,YEAR,AFR,Africa,2004,450.9201969,325.3839773,624.8016126,2025-04-10 15:44:11.957000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
7075201,MDG_0000000026,COUNTRY,AUS,YEAR,WPR,Western Pacific,1997,7.957327922,7.188749035,8.912511653,2025-04-07 06:46:44.380000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
7075660,MDG_0000000026,COUNTRY,IDN,YEAR,SEAR,South-East Asia,1991,378.0862781,305.2643233,466.2197738,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
7076494,MDG_0000000026,COUNTRY,MNG,YEAR,WPR,Western Pacific,1995,176.4464895,145.3700949,214.6875785,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
7077946,MDG_0000000026,COUNTRY,KOR,YEAR,WPR,Western Pacific,2021,5.202866463,4.484190559,6.245154967,2025-04-07 06:46:44.380000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
7079408,MDG_0000000026,COUNTRY,LKA,YEAR,SEAR,South-East Asia,1995,48.3611534,41.6652659,57.48521011,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
7079810,MDG_0000000026,COUNTRY,PNG,YEAR,WPR,Western Pacific,2012,256.7841931,181.7660695,371.3312146,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
7086275,MDG_0000000026,COUNTRY,IND,YEAR,SEAR,South-East Asia,1990,515.6008445,441.9444189,608.8863712,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
7087559,MDG_0000000026,COUNTRY,ETH,YEAR,AFR,Africa,2019,268.7950338,185.3971717,418.5849688,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
7087862,MDG_0000000026,COUNTRY,RUS,YEAR,EUR,Europe,2019,11.75002721,8.89659176,15.47940127,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
7088065,MDG_0000000026,COUNTRY,ZWE,YEAR,AFR,Africa,2021,446.4168485,298.1961175,604.8639882,2025-04-10 15:44:11.957000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
7088130,MDG_0000000026,COUNTRY,ISL,YEAR,EUR,Europe,2021,5.341550109,2.039895519,9.163213333,2025-04-07 06:46:44.380000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
7089529,MDG_0000000026,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,1992,329.5240397,242.2229544,437.9150782,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
7089864,MDG_0000000026,COUNTRY,SMR,YEAR,EUR,Europe,1985,12.40325184,7.359491213,20.81679313,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
7090323,MDG_0000000026,COUNTRY,LCA,YEAR,AMR,Americas,2016,45.80728443,31.31991623,68.69953857,2025-04-10 15:44:11.957000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
7090643,MDG_0000000026,COUNTRY,CAN,YEAR,AMR,Americas,1986,7.213071858,5.948576384,8.621826656,2025-04-07 06:46:44.380000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
7091758,MDG_0000000026,COUNTRY,ERI,YEAR,AFR,Africa,2009,514.5057027,371.9612848,706.288525,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
7092708,MDG_0000000026,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,1994,1395.918586,910.5139009,1954.564198,2025-04-10 15:44:11.957000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
7092970,MDG_0000000026,COUNTRY,URY,YEAR,AMR,Americas,1989,36.04004398,32.01843588,40.78255814,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
7094702,MDG_0000000026,COUNTRY,ETH,YEAR,AFR,Africa,1990,1320.226442,985.564666,1750.699992,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
7095628,MDG_0000000026,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,1992,863.1682748,607.5473492,1221.860394,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
7095896,MDG_0000000026,COUNTRY,BTN,YEAR,SEAR,South-East Asia,1985,968.6440419,648.7669499,1385.701902,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
7097227,MDG_0000000026,COUNTRY,URY,YEAR,AMR,Americas,2017,16.40602247,13.89545964,19.14119991,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
7098210,MDG_0000000026,COUNTRY,NGA,YEAR,AFR,Africa,1991,1281.882712,904.7467021,1719.861709,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
7099242,MDG_0000000026,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,2013,95.83033321,71.56691563,133.1313593,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
7099698,MDG_0000000026,COUNTRY,IND,YEAR,SEAR,South-East Asia,1986,623.505875,524.3623013,758.2621885,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
7103213,MDG_0000000026,COUNTRY,BGD,YEAR,SEAR,South-East Asia,2000,522.6529523,399.4011081,682.7262237,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
7103631,MDG_0000000026,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,1988,768.027889,459.8702074,1290.825127,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
7104912,MDG_0000000026,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,1999,57.94272403,40.38025742,85.09594577,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
7106767,MDG_0000000026,COUNTRY,LCA,YEAR,AMR,Americas,2021,94.04725752,51.84292302,190.6705299,2025-04-10 15:44:11.957000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
7107033,MDG_0000000026,COUNTRY,UZB,YEAR,EUR,Europe,1994,48.52975492,39.20006581,59.38234439,2025-04-10 15:44:11.957000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
7107740,MDG_0000000026,COUNTRY,TUR,YEAR,EUR,Europe,1997,34.89988405,25.08736707,44.61475366,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
7110405,MDG_0000000026,COUNTRY,VUT,YEAR,WPR,Western Pacific,2008,116.7573474,53.72153446,247.2970921,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
7111443,MDG_0000000026,COUNTRY,MLT,YEAR,EUR,Europe,1992,16.75592093,12.19654627,23.03520475,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
7112917,MDG_0000000026,COUNTRY,NER,YEAR,AFR,Africa,1987,1073.863661,827.3558449,1360.421288,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
7118107,MDG_0000000026,COUNTRY,GAB,YEAR,AFR,Africa,2006,185.7779007,134.8866472,261.8463947,2025-04-10 15:44:11.957000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
7119468,MDG_0000000026,COUNTRY,ETH,YEAR,AFR,Africa,1985,1328.577148,834.2105218,2047.515232,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
7120495,MDG_0000000026,COUNTRY,UZB,YEAR,EUR,Europe,1996,43.98634014,34.78252944,55.7826827,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
7122607,MDG_0000000026,COUNTRY,CHN,YEAR,WPR,Western Pacific,2015,26.14898373,21.03762889,31.27010883,2025-04-10 15:44:11.957000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
7122982,MDG_0000000026,COUNTRY,ETH,YEAR,AFR,Africa,1986,1317.440123,852.7316258,1990.603514,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
7123737,MDG_0000000026,COUNTRY,MLT,YEAR,EUR,Europe,2014,8.166133771,4.599832408,12.69934248,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
7124214,MDG_0000000026,COUNTRY,ERI,YEAR,AFR,Africa,2018,363.3154497,236.1704315,567.7818204,2025-04-10 15:44:11.957000+02:00,2018,2018-01-01 00:00:00+01:00,2018-12-31 00:00:00+01:00
7126752,MDG_0000000026,COUNTRY,KOR,YEAR,WPR,Western Pacific,2020,11.5727522,9.182887347,14.1916597,2025-04-07 06:46:44.380000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
7127246,MDG_0000000026,COUNTRY,ATG,YEAR,AMR,Americas,2022,36.01889112,18.7028223,58.30942146,2025-04-10 15:44:11.957000+02:00,2022,2022-01-01 00:00:00+01:00,2022-12-31 00:00:00+01:00
7127842,MDG_0000000026,COUNTRY,GBR,YEAR,EUR,Europe,2019,9.085220819,8.075768258,10.16026855,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
7128757,MDG_0000000026,COUNTRY,BLZ,YEAR,AMR,Americas,2007,51.57971513,43.26368459,61.15583785,2025-04-10 15:44:11.957000+02:00,2007,2007-01-01 00:00:00+01:00,2007-12-31 00:00:00+01:00
7129429,MDG_0000000026,COUNTRY,FRA,YEAR,EUR,Europe,1987,18.94579811,15.05869766,24.25983408,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
7130091,MDG_0000000026,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,1999,26.42575676,20.19877326,33.84236483,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
7131090,MDG_0000000026,COUNTRY,TON,YEAR,WPR,Western Pacific,1988,144.9245501,87.42080639,239.8697721,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
7132533,MDG_0000000026,COUNTRY,SRB,YEAR,EUR,Europe,1995,16.79516494,13.16401688,20.65567792,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
7138452,MDG_0000000026,COUNTRY,PRK,YEAR,SEAR,South-East Asia,2018,68.99159005,41.61662061,112.1241475,2025-04-10 15:44:11.957000+02:00,2018,2018-01-01 00:00:00+01:00,2018-12-31 00:00:00+01:00
7140765,MDG_0000000026,COUNTRY,IDN,YEAR,SEAR,South-East Asia,2021,226.4617341,142.5882801,395.9033415,2025-04-10 15:44:11.957000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
7140946,MDG_0000000026,COUNTRY,SUR,YEAR,AMR,Americas,2019,97.15344738,70.75137073,127.2434753,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
7143069,MDG_0000000026,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,1991,38.43719188,27.44725277,52.24545993,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
7144326,MDG_0000000026,COUNTRY,SVN,YEAR,EUR,Europe,2006,6.304991044,5.253895346,7.624763327,2025-04-07 06:46:44.380000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
7145073,MDG_0000000026,COUNTRY,GNB,YEAR,AFR,Africa,1990,1708.74865,1124.765008,2363.314024,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
7147206,MDG_0000000026,COUNTRY,UKR,YEAR,EUR,Europe,2014,18.72807248,15.58386716,22.81062823,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
7147368,MDG_0000000026,COUNTRY,GIN,YEAR,AFR,Africa,1997,993.5837349,796.4299986,1233.388107,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
